year,type_of_violence,Region,best_est,latitude,longitude,date_start,date_end,event_clarity
2024,1,Donetsk oblast,1,48.32726,37.84336,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.203824,37.569866,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.193729,37.541002,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.221848,37.198509,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.107198,37.551757,18/05/2024,18/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.443545,35.835239,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.75451,38.08136,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,4,48.807965,38.240373,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.153626,37.56961,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.194898,37.65,18/05/2024,18/05/2024,1
2024,1,Chernihiv oblast,1,52.1786,32.58181,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.398892,37.971611,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.297898,37.65463,18/05/2024,18/05/2024,1
2024,1,Kherson oblast,1,47.43329,33.40506,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,48.243849,37.61202,18/05/2024,18/05/2024,1
2024,1,Donetsk oblast,1,47.750536,36.79547,03/06/2024,03/06/2024,1
2024,1,Sumy oblast,1,51,34,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,1,50.21478,36.89475,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,1,50.307818,37.014103,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,2,50.29078,36.94108,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,47.82583,37.31184,01/06/2024,01/06/2024,1
2024,1,Kharkiv oblast,1,50.298958,37.024192,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,49.09226,37.96081,03/06/2024,03/06/2024,1
2024,1,,1,49,32,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,2,48.26726,37.64291,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.32726,37.84336,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.243849,37.61202,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,6,48.14,37.74,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.14,37.74,22/05/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.520114,37.704963,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.59348,37.85724,03/06/2024,03/06/2024,1
2024,1,Donetsk oblast,1,48.1111,37.4884,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.53001,37.96052,04/06/2024,04/06/2024,1
2024,1,Kharkiv oblast,1,50.29078,36.94108,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,1,50.20745,36.57144,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,1,50.36562,36.22613,03/06/2024,03/06/2024,1
2024,1,Kharkiv oblast,1,50.36377,36.03137,03/06/2024,03/06/2024,1
2024,1,Luhansk oblast,1,48.925685,38.244491,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.59348,37.85724,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,2,47.749789,36.818011,04/06/2024,04/06/2024,1
2024,1,Luhansk oblast,1,49.00048,38.11234,04/06/2024,04/06/2024,1
2024,1,Dnipropetrovsk oblast,1,48.531,35.08325,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,49.069782,37.69076,04/06/2024,04/06/2024,1
2024,1,Kherson oblast,1,46.732704,33.079054,04/06/2024,04/06/2024,1
2024,1,Luhansk oblast,1,49.27293,38.02152,04/06/2024,04/06/2024,1
2024,1,Zaporizhzhya oblast,1,47.53559,35.90223,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,2,48.061667,37.574722,04/06/2024,04/06/2024,1
2024,1,Luhansk oblast,3,49.16756,37.97801,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.193729,37.541002,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,2,48.221848,37.198509,04/06/2024,04/06/2024,1
2024,1,Kharkiv oblast,1,49.52507,37.67318,04/06/2024,04/06/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,04/06/2024,04/06/2024,1
2024,1,Luhansk oblast,1,49.47345,37.90167,04/06/2024,04/06/2024,1
2024,1,Sumy oblast,1,51,34,04/06/2024,04/06/2024,1
2024,1,Kharkiv oblast,3,50.29078,36.94108,04/06/2024,04/06/2024,1
2024,1,Zaporizhzhya oblast,1,47.443545,35.835239,04/06/2024,04/06/2024,1
2024,3,Donetsk oblast,1,49.09226,37.96081,10/11/2024,10/11/2024,1
2024,3,Donetsk oblast,0,48.13165,37.2068,11/11/2024,11/11/2024,1
2023,3,Kherson oblast,2,46.434555,32.718647,16/09/2023,16/09/2023,1
2024,1,,0,49,32,04/06/2024,04/06/2024,1
2024,1,Luhansk oblast,2,48.925685,38.244491,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.86651,37.40701,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.006667,37.512778,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,49.706668,37.610816,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.987053,37.271787,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,50.20366,36.40774,19/05/2024,19/05/2024,1
2024,1,Luhansk oblast,1,49.227116,37.983578,19/05/2024,19/05/2024,1
2024,1,Sumy oblast,4,50.82534,35.29965,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.53001,37.96052,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,50.20745,36.57144,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.107198,37.551757,19/05/2024,19/05/2024,1
2024,1,Luhansk oblast,1,49.16756,37.97801,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.203824,37.569866,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.091503,37.606922,19/05/2024,19/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.50725,35.45987,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.279112,37.177579,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,2,48.807965,38.240373,19/05/2024,19/05/2024,1
2024,1,Luhansk oblast,1,49.47345,37.90167,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.153626,37.56961,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.702784,37.201793,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.91591,37.45934,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,50.27779,36.55765,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,49.015428,37.506746,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,3,50.29078,36.94108,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,50.25661,36.42519,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.26726,37.64291,20/05/2024,20/05/2024,1
2024,3,Kherson oblast,0,46.6406,32.61589,02/07/2024,02/07/2024,1
2024,1,Donetsk oblast,1,48.73511,38.21182,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.853324,37.484174,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,47.8815,37.35702,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.153626,37.56961,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.24135,37.68585,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.107198,37.551757,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.37942,37.93391,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.32726,37.84336,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.28509,37.77446,19/05/2024,19/05/2024,1
2024,1,Donetsk oblast,1,48.23567,37.53582,19/05/2024,19/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.53559,35.90223,07/05/2024,20/05/2024,1
2024,1,Donetsk oblast,2,48.153626,37.56961,20/05/2024,20/05/2024,1
2024,1,Kherson oblast,1,46.7475,33.02229,20/05/2024,20/05/2024,1
2024,1,Kharkiv oblast,1,49.209749,37.265663,20/05/2024,20/05/2024,1
2024,1,Poltava oblast,1,49.960469,33.609874,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.203824,37.569866,20/05/2024,20/05/2024,1
2024,1,Luhansk oblast,2,49.47345,37.90167,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.758291,38.24724,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,50.29078,36.94108,20/05/2024,20/05/2024,1
2024,1,Sumy oblast,1,50.84766,35.36399,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.279112,37.177579,20/05/2024,20/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.50725,35.45987,20/05/2024,20/05/2024,1
2024,1,Kharkiv oblast,1,50.30155,36.17208,20/05/2024,20/05/2024,1
2024,1,Kharkiv oblast,1,50.20366,36.40774,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,2,48.006667,37.512778,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.933868,37.943112,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.57218,37.91742,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,47.9648,37.43602,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.23228,37.5523,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.592436,37.99993,20/05/2024,20/05/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,08/11/2024,08/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,08/11/2024,08/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,08/11/2024,08/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,08/11/2024,08/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,08/11/2024,08/11/2024,1
2024,1,Kherson oblast,1,46.750488,33.367315,09/11/2024,09/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,09/11/2024,09/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,09/11/2024,09/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,09/11/2024,09/11/2024,1
2024,1,Zaporizhzhya oblast,1,47.443545,35.835239,20/05/2024,20/05/2024,1
2024,1,Luhansk oblast,2,48.925685,38.244491,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,4,48.23228,37.5523,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,47.86651,37.40701,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,2,47.86651,37.40701,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,2,48.53001,37.96052,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.75451,38.08136,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.807965,38.240373,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.243849,37.61202,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,20/05/2024,20/05/2024,1
2024,1,Donetsk oblast,1,48.107198,37.551757,20/05/2024,20/05/2024,1
2024,1,Kharkiv oblast,1,49.676001,37.473908,21/05/2024,21/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.6545,35.65502,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,50.25661,36.42519,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,48.716667,37.533333,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,3,48.107198,37.551757,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,48.6801,37.8802,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,2,50.24047,36.79312,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,2,48.153626,37.56961,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,2,50.29078,36.94108,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,2,48.203824,37.569866,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,47.82583,37.31184,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,49.09226,37.96081,21/05/2024,21/05/2024,1
2024,1,Zaporizhzhya oblast,3,47.443545,35.835239,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,48.807965,38.240373,01/04/2024,30/04/2024,1
2024,1,Donetsk oblast,1,48.42253,37.6681,21/05/2024,21/05/2024,1
2024,1,Kherson oblast,1,46.732704,33.079054,21/05/2024,21/05/2024,1
2024,1,Luhansk oblast,1,49.00048,38.11234,20/05/2024,21/05/2024,2
2024,1,Kherson oblast,2,46.6406,32.61589,10/11/2024,10/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,10/11/2024,10/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,10/11/2024,10/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,10/11/2024,10/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,10/11/2024,10/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,10/11/2024,10/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,10/11/2024,10/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,10/11/2024,10/11/2024,1
2024,1,Donetsk oblast,1,48.75451,38.08136,20/05/2024,21/05/2024,2
2024,1,Zaporizhzhya oblast,1,47.50725,35.45987,22/05/2024,22/05/2024,1
2024,1,Kharkiv oblast,1,49.902138,36.492371,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.59348,37.85724,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.178318,37.630405,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.32726,37.84336,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.1111,37.4884,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.26726,37.64291,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.107198,37.551757,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.224167,37.599444,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,48.153626,37.56961,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,47.9648,37.43602,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,47.991858,37.40147,20/05/2024,21/05/2024,2
2024,1,Donetsk oblast,1,47.86651,37.40701,20/05/2024,21/05/2024,2
2024,1,Kharkiv oblast,1,50.20412,37.11265,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,49.720989,37.718728,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,50.36377,36.03137,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,50.33489,37.21657,21/05/2024,21/05/2024,1
2024,1,Kharkiv oblast,1,50.36562,36.22613,21/05/2024,21/05/2024,1
2024,1,Donetsk oblast,1,48.145278,37.745,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.268307,38.370347,22/05/2024,22/05/2024,1
2024,1,Kharkiv oblast,1,50.24665,36.50668,22/05/2024,22/05/2024,1
2024,1,Luhansk oblast,1,49.16756,37.97801,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.279112,37.177579,22/05/2024,22/05/2024,1
2024,1,Kharkiv oblast,1,49.5,36.5,19/05/2024,19/05/2024,1
2024,1,Kharkiv oblast,1,49.8775,37.497109,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,3,48.59348,37.85724,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.61038,37.85974,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,4,48.14,37.74,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,3,47.86651,37.40701,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.16718,37.45493,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.23228,37.5523,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.39785,37.90935,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,48.985278,37.811111,22/05/2024,22/05/2024,1
2024,1,Kharkiv oblast,1,49.5,36.5,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,11/11/2024,11/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,11/11/2024,11/11/2024,1
2024,1,Kharkiv oblast,1,50.36377,36.03137,22/05/2024,22/05/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,11/11/2024,11/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,11/11/2024,11/11/2024,1
2024,1,Kherson oblast,2,46.6406,32.61589,11/11/2024,11/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,11/11/2024,11/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,12/11/2024,12/11/2024,1
2024,1,Kherson oblast,2,46.6406,32.61589,12/11/2024,12/11/2024,1
2024,1,Sevastopol City State Administration,1,44.60795,33.52134,13/11/2024,13/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,12/11/2024,12/11/2024,1
2024,1,,0,49,32,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,1,47.750536,36.79547,22/05/2024,22/05/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,12/11/2024,12/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,12/11/2024,12/11/2024,1
2024,1,Zaporizhzhya oblast,1,47.498902,34.623017,13/11/2024,13/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,13/11/2024,13/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,13/11/2024,13/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,13/11/2024,13/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,13/11/2024,13/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,13/11/2024,13/11/2024,1
2024,1,Kherson oblast,2,46.6406,32.61589,13/11/2024,13/11/2024,1
2024,1,Luhansk oblast,1,48.90421,38.44094,14/11/2024,14/11/2024,1
2024,1,Luhansk oblast,1,49.0142,38.3,14/11/2024,14/11/2024,1
2024,1,Zaporizhzhya oblast,1,47.357024,36.204733,15/11/2024,15/11/2024,1
2024,1,Kherson oblast,2,46.6406,32.61589,15/11/2024,15/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,15/11/2024,15/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,15/11/2024,15/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,15/11/2024,15/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,15/11/2024,15/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,15/11/2024,15/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,15/11/2024,15/11/2024,1
2024,1,Kherson oblast,1,46.48818,32.97348,16/11/2024,16/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,16/11/2024,16/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,16/11/2024,16/11/2024,1
2024,1,Zaporizhzhya oblast,2,47.83972,35.14057,16/11/2024,16/11/2024,1
2024,1,Kherson oblast,2,46.6406,32.61589,16/11/2024,16/11/2024,1
2024,1,Kharkiv oblast,2,49.5,36.5,16/11/2024,16/11/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,16/11/2024,16/11/2024,1
2024,1,Luhansk oblast,2,48.92,39.02,16/11/2024,16/11/2024,1
2024,1,Donetsk oblast,1,48.145278,37.745,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.268307,38.370347,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.807965,38.240373,10/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,47.86651,37.40701,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.76717,38.04574,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.53001,37.96052,23/05/2024,23/05/2024,1
2024,1,Luhansk oblast,1,48.92,39.02,23/05/2024,23/05/2024,1
2024,1,Luhansk oblast,1,49.227116,37.983578,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.221848,37.198509,23/05/2024,23/05/2024,1
2024,1,Kherson oblast,1,46.78118,33.05749,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,3,49.09226,37.96081,23/05/2024,23/05/2024,1
2024,1,Luhansk oblast,1,49.47345,37.90167,23/05/2024,23/05/2024,1
2024,1,Kharkiv oblast,2,50.24047,36.79312,23/05/2024,23/05/2024,1
2024,1,Mykolayiv oblast,1,46.87199,32.69026,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,47.790764,37.491863,23/05/2024,23/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.52568,35.43912,23/05/2024,23/05/2024,1
2024,1,Kharkiv oblast,1,49.5,36.5,23/05/2024,23/05/2024,1
2024,1,Kharkiv oblast,1,50.20366,36.40774,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.136257,37.546907,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,5,48.14,37.74,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.59348,37.85724,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.57218,37.91742,23/05/2024,23/05/2024,1
2024,1,Kharkiv oblast,2,50.29078,36.94108,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.145278,37.745,24/05/2024,24/05/2024,1
2024,1,,1,49,32,23/05/2024,23/05/2024,1
2024,1,Kharkiv oblast,1,50.31089,37.08127,23/05/2024,23/05/2024,1
2024,1,Donetsk oblast,1,48.46147,37.08524,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,3,48.14,37.74,24/05/2024,24/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.443545,35.835239,24/05/2024,24/05/2024,1
2024,1,,1,48,38,11/05/2024,24/05/2024,1
2024,1,Luhansk oblast,1,49.363225,37.956215,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,47.853324,37.484174,24/05/2024,24/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.83972,35.14057,24/05/2024,24/05/2024,1
2024,1,Kharkiv oblast,1,50.307818,37.014103,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.297898,37.65463,24/05/2024,24/05/2024,1
2024,1,Luhansk oblast,1,49.478827,38.211317,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.136257,37.546907,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.933868,37.943112,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.77369,37.55401,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.23228,37.5523,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,2,49.09226,37.96081,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.205323,37.725453,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.178318,37.630405,24/05/2024,24/05/2024,1
2024,1,Luhansk oblast,1,49.27293,38.02152,24/05/2024,24/05/2024,1
2024,1,Kharkiv oblast,1,49.902138,36.492371,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.807965,38.240373,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.107198,37.551757,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.53001,37.96052,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,48.59348,37.85724,24/05/2024,24/05/2024,1
2024,1,,3,49,32,24/05/2024,24/05/2024,1
2024,1,Kharkiv oblast,2,49.542452,37.893482,25/05/2024,25/05/2024,1
2024,1,Zaporizhzhya oblast,1,47.658519,36.27225,24/05/2024,24/05/2024,1
2024,1,Donetsk oblast,1,47.702784,37.201793,24/05/2024,24/05/2024,1
2024,1,Kharkiv oblast,1,49.78307,37.79016,24/05/2024,24/05/2024,1
2024,1,Luhansk oblast,1,48.925685,38.244491,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.57218,37.91742,25/05/2024,25/05/2024,1
2024,1,Kharkiv oblast,1,50.20331,36.74174,25/05/2024,25/05/2024,1
2024,1,Kharkiv oblast,3,49.5,36.5,25/05/2024,25/05/2024,1
2024,1,Sumy oblast,1,51.12215,35.04061,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,25/05/2024,25/05/2024,1
2024,1,Luhansk oblast,1,49.041997,38.210206,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.23228,37.5523,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.221848,37.198509,25/05/2024,25/05/2024,1
2024,1,Luhansk oblast,1,49.16756,37.97801,25/05/2024,25/05/2024,1
2024,1,,2,49,32,12/05/2024,25/05/2024,1
2024,1,Zaporizhzhya oblast,2,47.545036,35.699988,25/05/2024,25/05/2024,1
2024,1,Kherson oblast,1,46.74898,32.99719,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.53001,37.96052,25/05/2024,25/05/2024,1
2024,1,Luhansk oblast,1,48.92,39.02,25/05/2024,25/05/2024,1
2023,1,Luhansk oblast,1,49.00048,38.11234,03/05/2023,03/05/2023,1
2024,1,Kharkiv oblast,1,49.8775,37.497109,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.75451,38.08136,25/05/2024,25/05/2024,1
2024,1,Luhansk oblast,1,49.478827,38.211317,25/05/2024,25/05/2024,1
2024,1,Kharkiv oblast,1,49.5,36.5,12/05/2024,25/05/2024,1
2024,1,Kharkiv oblast,1,50.24047,36.79312,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,2,48.14,37.74,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.26726,37.64291,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.006667,37.512778,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.933868,37.943112,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.153626,37.56961,25/05/2024,25/05/2024,1
2024,1,,4,49,32,25/05/2024,25/05/2024,1
2024,1,Donetsk oblast,1,48.26726,37.64291,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,48.592436,37.99993,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,47.86651,37.40701,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,48.621389,37.527778,26/05/2024,26/05/2024,1
2024,1,Kharkiv oblast,1,49.81417,37.69194,26/05/2024,26/05/2024,1
2024,1,Luhansk oblast,1,48.92,39.02,26/05/2024,26/05/2024,1
2024,1,,1,49,32,13/05/2024,26/05/2024,1
2024,1,Kharkiv oblast,1,50.20366,36.40774,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,47.853324,37.484174,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,48.279112,37.177579,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,48.16718,37.45493,26/05/2024,26/05/2024,1
2024,1,Luhansk oblast,1,49.27293,38.02152,26/05/2024,26/05/2024,1
2024,1,Donetsk oblast,1,48.224167,37.599444,26/05/2024,26/05/2024,1
