ADM1_EN,ntl,year,day_of_year,filename,date
Zhytomyrska,259.6152407,2012,214,VNP46A3.A2012214.h20v04.001.2021118154057.h5,01/08/2012
Cherkaska,0.629992066,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Chernihivska,2035.42922,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Kharkivska,91.98189394,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Kyiv,538.5831117,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Kyivska,983.0911146,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Luhanska,0.502906977,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Poltavska,101.8025931,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Sumska,272.9597082,2012,214,VNP46A3.A2012214.h21v03.001.2021118154118.h5,01/08/2012
Autonomous Republic of Crimea,268.5644835,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Cherkaska,311.6616165,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Dnipropetrovska,24.04605995,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Donetska,22.49949759,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Kharkivska,7.519418855,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Khersonska,2349.090124,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Kirovohradska,233.6157251,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Kyivska,123.2300577,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Luhanska,8.282452704,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Mykolaivska,1263.487613,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Odeska,2127.406847,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Poltavska,89.71583658,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Sevastopol,45.98680739,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Vinnytska,1,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Zaporizka,715.6307708,2012,214,VNP46A3.A2012214.h21v04.001.2021118154127.h5,01/08/2012
Luhanska,1.387466902,2012,214,VNP46A3.A2012214.h22v04.001.2021118154148.h5,01/08/2012
Khmelnytska,105.0633937,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Kyivska,94.83852856,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Lvivska,26.34468403,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Rivnenska,60.50373437,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Ternopilska,16.51058927,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Volynska,30.62631463,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Zhytomyrska,53.74093421,2012,245,VNP46A3.A2012245.h20v03.001.2021118155357.h5,01/09/2012
Cherkaska,24.11021693,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Chernivetska,6.956658759,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Ivano-Frankivska,5.206970766,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Khmelnytska,11.52755061,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Kirovohradska,1.09710897,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Kyivska,122.1608535,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Lvivska,13.47122177,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Odeska,2161.195238,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Ternopilska,6.606857449,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Vinnytska,34.68430021,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Zakarpatska,3.308037865,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Zhytomyrska,37.01547882,2012,245,VNP46A3.A2012245.h20v04.001.2021118155354.h5,01/09/2012
Cherkaska,1.251520762,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Chernihivska,74.07008642,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Kharkivska,31.43602273,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Kyiv,3953.152261,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Kyivska,1167.461885,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Luhanska,0.422965116,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Poltavska,29.94135117,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Sumska,11.68539804,2012,245,VNP46A3.A2012245.h21v03.001.2021118155453.h5,01/09/2012
Autonomous Republic of Crimea,283.5426514,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Cherkaska,203.0269708,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Dnipropetrovska,159.2448393,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Donetska,143.1305177,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Kharkivska,18.2583499,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Khersonska,2644.297778,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Kirovohradska,37.24851135,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Kyivska,255.163915,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Luhanska,36.92670137,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Mykolaivska,1097.489767,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Odeska,2020.308948,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Poltavska,110.5696003,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Sevastopol,49.11873351,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Vinnytska,0.520833333,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Zaporizka,760.548026,2012,245,VNP46A3.A2012245.h21v04.001.2021118160814.h5,01/09/2012
Luhanska,0.539570462,2012,245,VNP46A3.A2012245.h22v04.001.2021118160951.h5,01/09/2012
Khmelnytska,4305.468997,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Kyivska,1242.449443,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Lvivska,64.37124692,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Rivnenska,100.9127455,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Ternopilska,29.79040931,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Volynska,136.6178554,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Zhytomyrska,9016.599179,2012,275,VNP46A3.A2012275.h20v03.001.2021118160353.h5,01/10/2012
Cherkaska,41458.27805,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Chernivetska,221.0802734,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Ivano-Frankivska,22.54677778,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Khmelnytska,4053.100746,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Kirovohradska,826.3128243,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Kyivska,48966.36992,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Lvivska,48.01071686,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Odeska,2532.011175,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Ternopilska,58.72762177,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Vinnytska,18268.24264,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Zakarpatska,386.5917885,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Zhytomyrska,44018.50366,2012,275,VNP46A3.A2012275.h20v04.001.2021118160611.h5,01/10/2012
Cherkaska,0.700343824,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Chernihivska,286.4968725,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Kharkivska,72.08751894,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Kyiv,5912.311336,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Kyivska,4715.225803,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Luhanska,96.0130814,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Poltavska,40.71221678,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Sumska,72.45745019,2012,275,VNP46A3.A2012275.h21v03.001.2021118160423.h5,01/10/2012
Autonomous Republic of Crimea,292.5342763,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Cherkaska,595.7099225,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Dnipropetrovska,38.33206785,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Donetska,20.71675004,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Kharkivska,3.209296933,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Khersonska,2889.193383,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Kirovohradska,44.80342758,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Kyivska,1654.781267,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Luhanska,13.70033335,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Mykolaivska,1437.244713,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Odeska,2623.47093,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Poltavska,57.13881795,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Sevastopol,50.02638522,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Vinnytska,0.895833333,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Zaporizka,665.4057539,2012,275,VNP46A3.A2012275.h21v04.001.2021118160414.h5,01/10/2012
Luhanska,0.79435128,2012,275,VNP46A3.A2012275.h22v04.001.2021118160449.h5,01/10/2012
Khmelnytska,1836.318647,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Kyivska,2747.212076,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Lvivska,261.3695726,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Rivnenska,5071.753748,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Ternopilska,763.1477011,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Volynska,26738.71484,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Zhytomyrska,2436.479111,2012,306,VNP46A3.A2012306.h20v03.001.2021118161615.h5,01/11/2012
Cherkaska,25154.83893,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Chernivetska,2705.439184,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Ivano-Frankivska,2494.697668,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Khmelnytska,3004.49719,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Kirovohradska,3522.306894,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Kyivska,8185.275698,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Lvivska,1221.662392,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Odeska,3128.63665,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Ternopilska,1982.214965,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Vinnytska,5736.081971,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Zakarpatska,907.6449448,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Zhytomyrska,3572.229359,2012,306,VNP46A3.A2012306.h20v04.001.2021118161543.h5,01/11/2012
Cherkaska,1924.030944,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Chernihivska,31595.09996,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Kharkivska,182.7276136,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Kyiv,14033.00216,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Kyivska,8848.541255,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Luhanska,0.908430233,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Poltavska,2578.915675,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Sumska,9878.007988,2012,306,VNP46A3.A2012306.h21v03.001.2021118161558.h5,01/11/2012
Autonomous Republic of Crimea,8778.852257,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Cherkaska,3215.593578,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Dnipropetrovska,304.4620131,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Donetska,59.48913982,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Kharkivska,66.45934476,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Khersonska,4042.556344,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Kirovohradska,1453.249768,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Kyivska,5989.687269,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Luhanska,12.94593922,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Mykolaivska,1209.686961,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Odeska,3402.538194,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Poltavska,563.6223286,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Sevastopol,41.65435356,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Vinnytska,30036.875,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Zaporizka,847.7947019,2012,306,VNP46A3.A2012306.h21v04.001.2021118161553.h5,01/11/2012
Luhanska,0.654310091,2012,306,VNP46A3.A2012306.h22v04.001.2021118161619.h5,01/11/2012
Khmelnytska,27000.24615,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Kyivska,55346.31706,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Lvivska,41186.2113,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Rivnenska,2143.833831,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Ternopilska,45866.66455,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Volynska,5217.601393,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Zhytomyrska,24309.88334,2012,336,VNP46A3.A2012336.h20v03.001.2021118162732.h5,01/12/2012
Cherkaska,61782.06275,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Chernivetska,46120.08047,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Ivano-Frankivska,34858.74779,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Khmelnytska,53941.5292,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Kirovohradska,64053.29689,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Kyivska,57685.9959,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Lvivska,42062.07957,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Odeska,43954.6066,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Ternopilska,55482.7035,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Vinnytska,53782.13199,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Zakarpatska,14082.59139,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Zhytomyrska,42123.54081,2012,336,VNP46A3.A2012336.h20v04.001.2021118162732.h5,01/12/2012
Cherkaska,57561.96562,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Chernihivska,33562.89514,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Kharkivska,58694.81797,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Kyiv,49140.42936,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Kyivska,47179.86109,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Luhanska,61248.55378,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Poltavska,57352.9544,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Sumska,54009.2853,2012,336,VNP46A3.A2012336.h21v03.001.2021118162756.h5,01/12/2012
Autonomous Republic of Crimea,1303.174799,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Cherkaska,54092.32392,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Dnipropetrovska,39626.91002,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Donetska,39680.80362,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Kharkivska,57278.93166,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Khersonska,12975.14171,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Kirovohradska,51755.3661,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Kyivska,64506.04658,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Luhanska,48549.83381,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Mykolaivska,21701.70484,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Odeska,16869.79328,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Poltavska,58988.34503,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Sevastopol,44.08970976,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
Vinnytska,65535,2012,336,VNP46A3.A2012336.h21v04.001.2021118162808.h5,01/12/2012
